"s","o"
"https://w3id.org/framester/wn/wn30/instances/synset-septic-adjective-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-putrefactive-adjectivesatellite-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://yago-knowledge.org/resource/wordnet_putrefaction_114560926","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00065370n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00086400v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00083505v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00092228v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00089189v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/data/framestercore/Rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/frame/Rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Result.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Subregion.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Frequency.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Circumstances.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Reason.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Duration.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Manner.rotting","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
